"Plot Title: Logger 1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20137185, SEN S/N: 20137185)","Bad Battery (LGR S/N: 20137185)","Coupler Attached (LGR S/N: 20137185)","Host Connected (LGR S/N: 20137185)","Stopped (LGR S/N: 20137185)","End Of File (LGR S/N: 20137185)"
527,04/02/20 06:20:00 AM,0.674,,,,,
528,04/02/20 06:25:00 AM,0.674,,,,,
529,04/02/20 06:30:00 AM,0.674,,,,,
530,04/02/20 06:35:00 AM,0.563,,,,,
531,04/02/20 06:40:00 AM,0.563,,,,,
532,04/02/20 06:45:00 AM,0.674,,,,,
533,04/02/20 06:50:00 AM,0.674,,,,,
534,04/02/20 06:55:00 AM,0.674,,,,,
535,04/02/20 07:00:00 AM,0.784,,,,,
536,04/02/20 07:05:00 AM,0.893,,,,,
537,04/02/20 07:10:00 AM,0.674,,,,,
538,04/02/20 07:15:00 AM,0.563,,,,,
539,04/02/20 07:20:00 AM,0.563,,,,,
540,04/02/20 07:25:00 AM,0.563,,,,,
541,04/02/20 07:30:00 AM,0.563,,,,,
542,04/02/20 07:35:00 AM,0.563,,,,,
543,04/02/20 07:40:00 AM,0.674,,,,,
544,04/02/20 07:45:00 AM,0.674,,,,,
545,04/02/20 07:50:00 AM,0.784,,,,,
546,04/02/20 07:55:00 AM,0.893,,,,,
547,04/02/20 08:00:00 AM,0.674,,,,,
548,04/02/20 08:05:00 AM,0.563,,,,,
549,04/02/20 08:10:00 AM,0.563,,,,,
550,04/02/20 08:15:00 AM,0.563,,,,,
551,04/02/20 08:20:00 AM,0.563,,,,,
552,04/02/20 08:25:00 AM,0.563,,,,,
553,04/02/20 08:30:00 AM,0.674,,,,,
554,04/02/20 08:35:00 AM,0.674,,,,,
555,04/02/20 08:40:00 AM,0.674,,,,,
556,04/02/20 08:45:00 AM,0.893,,,,,
557,04/02/20 08:50:00 AM,0.674,,,,,
558,04/02/20 08:55:00 AM,0.563,,,,,
559,04/02/20 09:00:00 AM,0.563,,,,,
560,04/02/20 09:05:00 AM,0.563,,,,,
561,04/02/20 09:10:00 AM,0.563,,,,,
562,04/02/20 09:15:00 AM,0.563,,,,,
563,04/02/20 09:20:00 AM,0.563,,,,,
564,04/02/20 09:25:00 AM,0.674,,,,,
565,04/02/20 09:30:00 AM,0.674,,,,,
566,04/02/20 09:35:00 AM,0.784,,,,,
567,04/02/20 09:40:00 AM,0.674,,,,,
568,04/02/20 09:45:00 AM,0.563,,,,,
569,04/02/20 09:50:00 AM,0.563,,,,,
570,04/02/20 09:55:00 AM,0.563,,,,,
571,04/02/20 10:00:00 AM,0.563,,,,,
572,04/02/20 10:05:00 AM,0.563,,,,,
573,04/02/20 10:10:00 AM,0.674,,,,,
574,04/02/20 10:15:00 AM,0.674,,,,,
575,04/02/20 10:20:00 AM,0.784,,,,,
576,04/02/20 10:25:00 AM,0.674,,,,,
577,04/02/20 10:30:00 AM,0.674,,,,,
578,04/02/20 10:35:00 AM,0.563,,,,,
579,04/02/20 10:40:00 AM,0.563,,,,,
580,04/02/20 10:45:00 AM,0.563,,,,,
581,04/02/20 10:50:00 AM,0.563,,,,,
582,04/02/20 10:55:00 AM,0.674,,,,,
583,04/02/20 11:00:00 AM,0.674,,,,,
584,04/02/20 11:05:00 AM,0.674,,,,,
585,04/02/20 11:10:00 AM,0.893,,,,,
586,04/02/20 11:15:00 AM,0.674,,,,,
587,04/02/20 11:20:00 AM,0.563,,,,,
588,04/02/20 11:25:00 AM,0.563,,,,,
589,04/02/20 11:30:00 AM,0.563,,,,,
590,04/02/20 11:35:00 AM,0.563,,,,,
591,04/02/20 11:40:00 AM,0.674,,,,,
592,04/02/20 11:45:00 AM,0.674,,,,,
593,04/02/20 11:50:00 AM,0.674,,,,,
594,04/02/20 11:55:00 AM,0.893,,,,,
595,04/02/20 12:00:00 PM,0.674,,,,,
596,04/02/20 12:05:00 PM,0.674,,,,,
597,04/02/20 12:10:00 PM,0.674,,,,,
598,04/02/20 12:15:00 PM,0.563,,,,,
599,04/02/20 12:20:00 PM,0.563,,,,,
600,04/02/20 12:25:00 PM,0.674,,,,,
601,04/02/20 12:30:00 PM,0.674,,,,,
602,04/02/20 12:35:00 PM,0.674,,,,,
603,04/02/20 12:40:00 PM,0.784,,,,,
604,04/02/20 12:45:00 PM,0.674,,,,,
605,04/02/20 12:50:00 PM,0.784,,,,,
606,04/02/20 12:55:00 PM,0.784,,,,,
607,04/02/20 01:00:00 PM,0.784,,,,,
608,04/02/20 01:05:00 PM,0.784,,,,,
609,04/02/20 01:10:00 PM,0.784,,,,,
610,04/02/20 01:15:00 PM,0.893,,,,,
611,04/02/20 01:20:00 PM,1.003,,,,,
612,04/02/20 01:25:00 PM,0.893,,,,,
613,04/02/20 01:30:00 PM,0.784,,,,,
614,04/02/20 01:35:00 PM,0.674,,,,,
615,04/02/20 01:40:00 PM,0.674,,,,,
616,04/02/20 01:45:00 PM,0.674,,,,,
617,04/02/20 01:50:00 PM,0.674,,,,,
618,04/02/20 01:55:00 PM,0.674,,,,,
619,04/02/20 02:00:00 PM,0.784,,,,,
620,04/02/20 02:05:00 PM,0.784,,,,,
621,04/02/20 02:10:00 PM,0.784,,,,,
622,04/02/20 02:15:00 PM,0.674,,,,,
623,04/02/20 02:20:00 PM,0.674,,,,,
624,04/02/20 02:25:00 PM,0.674,,,,,
625,04/02/20 02:30:00 PM,0.674,,,,,
626,04/02/20 02:35:00 PM,0.674,,,,,
627,04/02/20 02:40:00 PM,0.674,,,,,
628,04/02/20 02:45:00 PM,0.674,,,,,
629,04/02/20 02:50:00 PM,0.784,,,,,
630,04/02/20 02:55:00 PM,0.893,,,,,
631,04/02/20 03:00:00 PM,0.674,,,,,
632,04/02/20 03:05:00 PM,0.563,,,,,
633,04/02/20 03:10:00 PM,0.563,,,,,
634,04/02/20 03:15:00 PM,0.563,,,,,
635,04/02/20 03:20:00 PM,0.563,,,,,
636,04/02/20 03:25:00 PM,0.563,,,,,
637,04/02/20 03:30:00 PM,0.674,,,,,
638,04/02/20 03:35:00 PM,0.674,,,,,
639,04/02/20 03:40:00 PM,0.784,,,,,
640,04/02/20 03:45:00 PM,0.784,,,,,
641,04/02/20 03:50:00 PM,0.563,,,,,
642,04/02/20 03:55:00 PM,0.563,,,,,
643,04/02/20 04:00:00 PM,0.453,,,,,
644,04/02/20 04:05:00 PM,0.453,,,,,
645,04/02/20 04:10:00 PM,0.563,,,,,
646,04/02/20 04:15:00 PM,0.563,,,,,
647,04/02/20 04:20:00 PM,0.563,,,,,
648,04/02/20 04:25:00 PM,0.674,,,,,
649,04/02/20 04:30:00 PM,0.674,,,,,
650,04/02/20 04:35:00 PM,0.893,,,,,
651,04/02/20 04:40:00 PM,0.563,,,,,
652,04/02/20 04:45:00 PM,0.453,,,,,
653,04/02/20 04:50:00 PM,0.453,,,,,
654,04/02/20 04:55:00 PM,0.453,,,,,
655,04/02/20 05:00:00 PM,0.453,,,,,
656,04/02/20 05:05:00 PM,0.453,,,,,
657,04/02/20 05:10:00 PM,0.563,,,,,
658,04/02/20 05:15:00 PM,0.563,,,,,
659,04/02/20 05:20:00 PM,0.674,,,,,
660,04/02/20 05:25:00 PM,0.784,,,,,
661,04/02/20 05:30:00 PM,0.563,,,,,
662,04/02/20 05:35:00 PM,0.563,,,,,
663,04/02/20 05:40:00 PM,0.453,,,,,
664,04/02/20 05:45:00 PM,0.453,,,,,
665,04/02/20 05:50:00 PM,0.453,,,,,
666,04/02/20 05:55:00 PM,0.453,,,,,
667,04/02/20 06:00:00 PM,0.563,,,,,
668,04/02/20 06:05:00 PM,0.563,,,,,
669,04/02/20 06:10:00 PM,0.674,,,,,
670,04/02/20 06:15:00 PM,0.784,,,,,
671,04/02/20 06:20:00 PM,0.563,,,,,
672,04/02/20 06:25:00 PM,0.563,,,,,
673,04/02/20 06:30:00 PM,0.453,,,,,
674,04/02/20 06:35:00 PM,0.453,,,,,
675,04/02/20 06:40:00 PM,0.453,,,,,
676,04/02/20 06:45:00 PM,0.453,,,,,
677,04/02/20 06:50:00 PM,0.563,,,,,
678,04/02/20 06:55:00 PM,0.563,,,,,
679,04/02/20 07:00:00 PM,0.563,,,,,
680,04/02/20 07:05:00 PM,0.784,,,,,
681,04/02/20 07:10:00 PM,0.563,,,,,
682,04/02/20 07:15:00 PM,0.563,,,,,
683,04/02/20 07:20:00 PM,0.453,,,,,
684,04/02/20 07:25:00 PM,0.453,,,,,
685,04/02/20 07:30:00 PM,0.453,,,,,
686,04/02/20 07:35:00 PM,0.453,,,,,
687,04/02/20 07:40:00 PM,0.563,,,,,
688,04/02/20 07:45:00 PM,0.563,,,,,
689,04/02/20 07:50:00 PM,0.674,,,,,
690,04/02/20 07:55:00 PM,0.784,,,,,
691,04/02/20 08:00:00 PM,0.563,,,,,
692,04/02/20 08:05:00 PM,0.563,,,,,
693,04/02/20 08:10:00 PM,0.453,,,,,
694,04/02/20 08:15:00 PM,0.453,,,,,
695,04/02/20 08:20:00 PM,0.453,,,,,
696,04/02/20 08:25:00 PM,0.563,,,,,
697,04/02/20 08:30:00 PM,0.563,,,,,
698,04/02/20 08:35:00 PM,0.563,,,,,
699,04/02/20 08:40:00 PM,0.674,,,,,
700,04/02/20 08:45:00 PM,0.784,,,,,
701,04/02/20 08:50:00 PM,0.563,,,,,
702,04/02/20 08:55:00 PM,0.453,,,,,
703,04/02/20 09:00:00 PM,0.453,,,,,
704,04/02/20 09:05:00 PM,0.453,,,,,
705,04/02/20 09:10:00 PM,0.453,,,,,
706,04/02/20 09:15:00 PM,0.453,,,,,
707,04/02/20 09:20:00 PM,0.563,,,,,
708,04/02/20 09:25:00 PM,0.563,,,,,
709,04/02/20 09:30:00 PM,0.563,,,,,
710,04/02/20 09:35:00 PM,0.784,,,,,
711,04/02/20 09:40:00 PM,0.563,,,,,
712,04/02/20 09:45:00 PM,0.563,,,,,
713,04/02/20 09:50:00 PM,0.453,,,,,
714,04/02/20 09:55:00 PM,0.453,,,,,
715,04/02/20 10:00:00 PM,0.453,,,,,
716,04/02/20 10:05:00 PM,0.453,,,,,
717,04/02/20 10:10:00 PM,0.563,,,,,
718,04/02/20 10:15:00 PM,0.563,,,,,
719,04/02/20 10:20:00 PM,0.674,,,,,
720,04/02/20 10:25:00 PM,0.784,,,,,
721,04/02/20 10:30:00 PM,0.563,,,,,
722,04/02/20 10:35:00 PM,0.563,,,,,
723,04/02/20 10:40:00 PM,0.453,,,,,
724,04/02/20 10:45:00 PM,0.453,,,,,
725,04/02/20 10:50:00 PM,0.453,,,,,
726,04/02/20 10:55:00 PM,0.453,,,,,
727,04/02/20 11:00:00 PM,0.563,,,,,
728,04/02/20 11:05:00 PM,0.563,,,,,
729,04/02/20 11:10:00 PM,0.563,,,,,
730,04/02/20 11:15:00 PM,0.784,,,,,
731,04/02/20 11:20:00 PM,0.674,,,,,
732,04/02/20 11:25:00 PM,0.563,,,,,
733,04/02/20 11:30:00 PM,0.453,,,,,
734,04/02/20 11:35:00 PM,0.453,,,,,
735,04/02/20 11:40:00 PM,0.453,,,,,
736,04/02/20 11:45:00 PM,0.453,,,,,
737,04/02/20 11:50:00 PM,0.563,,,,,
738,04/02/20 11:55:00 PM,0.563,,,,,
739,04/03/20 12:00:00 AM,0.563,,,,,
740,04/03/20 12:05:00 AM,0.674,,,,,
741,04/03/20 12:10:00 AM,0.674,,,,,
742,04/03/20 12:15:00 AM,0.563,,,,,
743,04/03/20 12:20:00 AM,0.453,,,,,
744,04/03/20 12:25:00 AM,0.453,,,,,
745,04/03/20 12:30:00 AM,0.453,,,,,
746,04/03/20 12:35:00 AM,0.453,,,,,
747,04/03/20 12:40:00 AM,0.453,,,,,
748,04/03/20 12:45:00 AM,0.563,,,,,
749,04/03/20 12:50:00 AM,0.563,,,,,
750,04/03/20 12:55:00 AM,0.674,,,,,
751,04/03/20 01:00:00 AM,0.784,,,,,
752,04/03/20 01:05:00 AM,0.563,,,,,
753,04/03/20 01:10:00 AM,0.563,,,,,
754,04/03/20 01:15:00 AM,0.453,,,,,
755,04/03/20 01:20:00 AM,0.453,,,,,
756,04/03/20 01:25:00 AM,0.453,,,,,
757,04/03/20 01:30:00 AM,0.453,,,,,
758,04/03/20 01:35:00 AM,0.563,,,,,
759,04/03/20 01:40:00 AM,0.563,,,,,
760,04/03/20 01:45:00 AM,0.563,,,,,
761,04/03/20 01:50:00 AM,0.784,,,,,
762,04/03/20 01:55:00 AM,0.674,,,,,
763,04/03/20 02:00:00 AM,0.563,,,,,
764,04/03/20 02:05:00 AM,0.453,,,,,
765,04/03/20 02:10:00 AM,0.453,,,,,
766,04/03/20 02:15:00 AM,0.453,,,,,
767,04/03/20 02:20:00 AM,0.453,,,,,
768,04/03/20 02:25:00 AM,0.563,,,,,
769,04/03/20 02:30:00 AM,0.563,,,,,
770,04/03/20 02:35:00 AM,0.563,,,,,
771,04/03/20 02:40:00 AM,0.674,,,,,
772,04/03/20 02:45:00 AM,0.674,,,,,
773,04/03/20 02:50:00 AM,0.563,,,,,
774,04/03/20 02:55:00 AM,0.453,,,,,
775,04/03/20 03:00:00 AM,0.453,,,,,
776,04/03/20 03:05:00 AM,0.453,,,,,
777,04/03/20 03:10:00 AM,0.453,,,,,
778,04/03/20 03:15:00 AM,0.563,,,,,
779,04/03/20 03:20:00 AM,0.563,,,,,
780,04/03/20 03:25:00 AM,0.563,,,,,
781,04/03/20 03:30:00 AM,0.674,,,,,
782,04/03/20 03:35:00 AM,0.674,,,,,
783,04/03/20 03:40:00 AM,0.563,,,,,
784,04/03/20 03:45:00 AM,0.563,,,,,
785,04/03/20 03:50:00 AM,0.453,,,,,
786,04/03/20 03:55:00 AM,0.453,,,,,
787,04/03/20 04:00:00 AM,0.453,,,,,
788,04/03/20 04:05:00 AM,0.563,,,,,
789,04/03/20 04:10:00 AM,0.563,,,,,
790,04/03/20 04:15:00 AM,0.563,,,,,
791,04/03/20 04:20:00 AM,0.784,,,,,
792,04/03/20 04:25:00 AM,0.674,,,,,
793,04/03/20 04:30:00 AM,0.563,,,,,
794,04/03/20 04:35:00 AM,0.453,,,,,
795,04/03/20 04:40:00 AM,0.453,,,,,
796,04/03/20 04:45:00 AM,0.453,,,,,
797,04/03/20 04:50:00 AM,0.453,,,,,
798,04/03/20 04:55:00 AM,0.563,,,,,
799,04/03/20 05:00:00 AM,0.563,,,,,
800,04/03/20 05:05:00 AM,0.563,,,,,
801,04/03/20 05:10:00 AM,0.784,,,,,
802,04/03/20 05:15:00 AM,0.674,,,,,
803,04/03/20 05:20:00 AM,0.563,,,,,
804,04/03/20 05:25:00 AM,0.453,,,,,
805,04/03/20 05:30:00 AM,0.453,,,,,
806,04/03/20 05:35:00 AM,0.453,,,,,
807,04/03/20 05:40:00 AM,0.563,,,,,
808,04/03/20 05:45:00 AM,0.563,,,,,
809,04/03/20 05:50:00 AM,0.563,,,,,
810,04/03/20 05:55:00 AM,0.674,,,,,
811,04/03/20 06:00:00 AM,0.784,,,,,
812,04/03/20 06:05:00 AM,0.563,,,,,
813,04/03/20 06:10:00 AM,0.563,,,,,
814,04/03/20 06:15:00 AM,0.453,,,,,
815,04/03/20 06:20:00 AM,0.453,,,,,
816,04/03/20 06:25:00 AM,0.453,,,,,
817,04/03/20 06:30:00 AM,0.453,,,,,
818,04/03/20 06:35:00 AM,0.563,,,,,
819,04/03/20 06:40:00 AM,0.563,,,,,
820,04/03/20 06:45:00 AM,0.674,,,,,
821,04/03/20 06:50:00 AM,0.784,,,,,
822,04/03/20 06:55:00 AM,0.563,,,,,
823,04/03/20 07:00:00 AM,0.563,,,,,
824,04/03/20 07:05:00 AM,0.453,,,,,
825,04/03/20 07:10:00 AM,0.453,,,,,
826,04/03/20 07:15:00 AM,0.453,,,,,
827,04/03/20 07:20:00 AM,0.563,,,,,
828,04/03/20 07:25:00 AM,0.563,,,,,
829,04/03/20 07:30:00 AM,0.563,,,,,
830,04/03/20 07:35:00 AM,0.674,,,,,
831,04/03/20 07:40:00 AM,0.674,,,,,
832,04/03/20 07:45:00 AM,0.563,,,,,
833,04/03/20 07:50:00 AM,0.563,,,,,
834,04/03/20 07:55:00 AM,0.453,,,,,
835,04/03/20 08:00:00 AM,0.453,,,,,
836,04/03/20 08:05:00 AM,0.453,,,,,
837,04/03/20 08:10:00 AM,0.563,,,,,
838,04/03/20 08:15:00 AM,0.563,,,,,
839,04/03/20 08:20:00 AM,0.563,,,,,
840,04/03/20 08:25:00 AM,0.674,,,,,
841,04/03/20 08:30:00 AM,0.674,,,,,
842,04/03/20 08:35:00 AM,0.563,,,,,
843,04/03/20 08:40:00 AM,0.453,,,,,
844,04/03/20 08:45:00 AM,0.453,,,,,
845,04/03/20 08:50:00 AM,0.453,,,,,
846,04/03/20 08:55:00 AM,0.453,,,,,
847,04/03/20 09:00:00 AM,0.453,,,,,
848,04/03/20 09:05:00 AM,0.563,,,,,
849,04/03/20 09:10:00 AM,0.563,,,,,
850,04/03/20 09:15:00 AM,0.563,,,,,
851,04/03/20 09:20:00 AM,0.784,,,,,
852,04/03/20 09:25:00 AM,0.563,,,,,
853,04/03/20 09:30:00 AM,0.563,,,,,
854,04/03/20 09:35:00 AM,0.453,,,,,
855,04/03/20 09:40:00 AM,0.453,,,,,
856,04/03/20 09:45:00 AM,0.453,,,,,
857,04/03/20 09:50:00 AM,0.453,,,,,
858,04/03/20 09:55:00 AM,0.453,,,,,
859,04/03/20 10:00:00 AM,0.563,,,,,
860,04/03/20 10:05:00 AM,0.563,,,,,
861,04/03/20 10:10:00 AM,0.674,,,,,
862,04/03/20 10:15:00 AM,1.112,,,,,
863,04/03/20 10:20:00 AM,1.112,,,,,
864,04/03/20 10:25:00 AM,1.003,,,,,
865,04/03/20 10:30:00 AM,1.548,,,,,
866,04/03/20 10:35:00 AM,4.934,,,,,
867,04/03/20 10:40:00 AM,5.347,,,,,
868,04/03/20 10:45:00 AM,7.481,,,,,
869,04/03/20 10:50:00 AM,11.334,,,,,
870,04/03/20 10:55:00 AM,11.722,,,,,
871,04/03/20 11:00:00 AM,11.722,,,,,
872,04/03/20 11:05:00 AM,11.722,,,,,
873,04/03/20 11:10:00 AM,11.722,,,,,
874,04/03/20 11:15:00 AM,11.722,,,,,
875,04/03/20 11:20:00 AM,11.722,,,,,
876,04/03/20 11:25:00 AM,11.722,,,,,
877,04/03/20 11:30:00 AM,11.722,,,,,
878,04/03/20 11:35:00 AM,11.722,,,,,
879,04/03/20 11:40:00 AM,11.722,,,,,
880,04/03/20 11:45:00 AM,11.722,,,,,
881,04/03/20 11:50:00 AM,11.625,,,,,
882,04/03/20 11:55:00 AM,11.625,,,,,
883,04/03/20 12:00:00 PM,11.625,,,,,
884,04/03/20 12:05:00 PM,11.625,,,,,
885,04/03/20 12:10:00 PM,11.625,,,,,
886,04/03/20 12:15:00 PM,11.625,,,,,
887,04/03/20 12:20:00 PM,11.625,,,,,
888,04/03/20 12:25:00 PM,11.625,,,,,
889,04/03/20 12:30:00 PM,11.625,,,,,
890,04/03/20 12:35:00 PM,11.625,,,,,
891,04/03/20 12:40:00 PM,11.625,,,,,
892,04/03/20 12:45:00 PM,11.625,,,,,
893,04/03/20 12:50:00 PM,11.625,,,,,
894,04/03/20 12:55:00 PM,11.528,,,,,
895,04/03/20 01:00:00 PM,11.625,,,,,
896,04/03/20 01:05:00 PM,11.528,,,,,
897,04/03/20 01:10:00 PM,11.528,,,,,
898,04/03/20 01:15:00 PM,11.528,,,,,
899,04/03/20 01:20:00 PM,11.528,,,,,
900,04/03/20 01:25:00 PM,11.528,,,,,
901,04/03/20 01:30:00 PM,11.528,,,,,
902,04/03/20 01:35:00 PM,11.528,,,,,
903,04/03/20 01:40:00 PM,11.528,,,,,
904,04/03/20 01:45:00 PM,11.528,,,,,
905,04/03/20 01:50:00 PM,11.528,,,,,
906,04/03/20 01:55:00 PM,11.528,,,,,
907,04/03/20 02:00:00 PM,11.528,,,,,
908,04/03/20 02:05:00 PM,11.528,,,,,
909,04/03/20 02:10:00 PM,11.528,,,,,
910,04/03/20 02:15:00 PM,11.528,,,,,
911,04/03/20 02:20:00 PM,11.528,,,,,
912,04/03/20 02:25:00 PM,11.528,,,,,
913,04/03/20 02:30:00 PM,11.528,,,,,
914,04/03/20 02:35:00 PM,11.528,,,,,
915,04/03/20 02:40:00 PM,11.625,,,,,
916,04/03/20 02:45:00 PM,11.625,,,,,
917,04/03/20 02:50:00 PM,11.625,,,,,
918,04/03/20 02:55:00 PM,11.528,,,,,
919,04/03/20 03:00:00 PM,11.528,,,,,
920,04/03/20 03:05:00 PM,11.528,,,,,
921,04/03/20 03:10:00 PM,11.528,,,,,
922,04/03/20 03:15:00 PM,11.528,,,,,
923,04/03/20 03:20:00 PM,11.528,,,,,
924,04/03/20 03:25:00 PM,11.528,,,,,
925,04/03/20 03:30:00 PM,11.528,,,,,
926,04/03/20 03:35:00 PM,11.528,,,,,
927,04/03/20 03:40:00 PM,11.528,,,,,
928,04/03/20 03:45:00 PM,11.528,,,,,
929,04/03/20 03:50:00 PM,11.528,,,,,
930,04/03/20 03:55:00 PM,11.528,,,,,
931,04/03/20 04:00:00 PM,11.528,,,,,
932,04/03/20 04:05:00 PM,11.528,,,,,
933,04/03/20 04:10:00 PM,11.528,,,,,
934,04/03/20 04:15:00 PM,11.528,,,,,
935,04/03/20 04:20:00 PM,11.528,,,,,
936,04/03/20 04:25:00 PM,11.528,,,,,
937,04/03/20 04:30:00 PM,11.528,,,,,
938,04/03/20 04:35:00 PM,11.431,,,,,
939,04/03/20 04:40:00 PM,11.431,,,,,
940,04/03/20 04:45:00 PM,11.431,,,,,
941,04/03/20 04:50:00 PM,11.431,,,,,
942,04/03/20 04:55:00 PM,11.431,,,,,
943,04/03/20 05:00:00 PM,11.431,,,,,
944,04/03/20 05:05:00 PM,11.431,,,,,
945,04/03/20 05:10:00 PM,11.431,,,,,
946,04/03/20 05:15:00 PM,11.431,,,,,
947,04/03/20 05:20:00 PM,11.431,,,,,
948,04/03/20 05:25:00 PM,11.431,,,,,
949,04/03/20 05:30:00 PM,11.431,,,,,
950,04/03/20 05:35:00 PM,11.431,,,,,
951,04/03/20 05:40:00 PM,11.431,,,,,
952,04/03/20 05:45:00 PM,11.431,,,,,
953,04/03/20 05:50:00 PM,11.431,,,,,
954,04/03/20 05:55:00 PM,11.431,,,,,
955,04/03/20 06:00:00 PM,11.431,,,,,
956,04/03/20 06:05:00 PM,11.431,,,,,
957,04/03/20 06:10:00 PM,11.431,,,,,
958,04/03/20 06:15:00 PM,11.431,,,,,
959,04/03/20 06:20:00 PM,11.431,,,,,
960,04/03/20 06:25:00 PM,11.431,,,,,
961,04/03/20 06:30:00 PM,11.431,,,,,
962,04/03/20 06:35:00 PM,11.431,,,,,
963,04/03/20 06:40:00 PM,11.431,,,,,
964,04/03/20 06:45:00 PM,11.431,,,,,
965,04/03/20 06:50:00 PM,11.431,,,,,
966,04/03/20 06:55:00 PM,11.431,,,,,
967,04/03/20 07:00:00 PM,11.334,,,,,
968,04/03/20 07:05:00 PM,11.431,,,,,
969,04/03/20 07:10:00 PM,11.431,,,,,
970,04/03/20 07:15:00 PM,11.334,,,,,
971,04/03/20 07:20:00 PM,11.431,,,,,
972,04/03/20 07:25:00 PM,11.334,,,,,
973,04/03/20 07:30:00 PM,11.334,,,,,
974,04/03/20 07:35:00 PM,11.334,,,,,
975,04/03/20 07:40:00 PM,11.334,,,,,
976,04/03/20 07:45:00 PM,11.334,,,,,
977,04/03/20 07:50:00 PM,11.334,,,,,
978,04/03/20 07:55:00 PM,11.334,,,,,
979,04/03/20 08:00:00 PM,11.334,,,,,
980,04/03/20 08:05:00 PM,11.334,,,,,
981,04/03/20 08:10:00 PM,11.334,,,,,
982,04/03/20 08:15:00 PM,11.334,,,,,
983,04/03/20 08:20:00 PM,11.334,,,,,
984,04/03/20 08:25:00 PM,11.334,,,,,
985,04/03/20 08:30:00 PM,11.334,,,,,
986,04/03/20 08:35:00 PM,11.334,,,,,
987,04/03/20 08:40:00 PM,11.334,,,,,
988,04/03/20 08:45:00 PM,11.334,,,,,
989,04/03/20 08:50:00 PM,11.334,,,,,
990,04/03/20 08:55:00 PM,11.334,,,,,
991,04/03/20 09:00:00 PM,11.334,,,,,
992,04/03/20 09:05:00 PM,11.334,,,,,
993,04/03/20 09:10:00 PM,11.334,,,,,
994,04/03/20 09:15:00 PM,11.334,,,,,
995,04/03/20 09:20:00 PM,11.334,,,,,
996,04/03/20 09:25:00 PM,11.334,,,,,
997,04/03/20 09:30:00 PM,11.334,,,,,
998,04/03/20 09:35:00 PM,11.334,,,,,
999,04/03/20 09:40:00 PM,11.334,,,,,
1000,04/03/20 09:45:00 PM,11.334,,,,,
1001,04/03/20 09:50:00 PM,11.334,,,,,
1002,04/03/20 09:55:00 PM,11.334,,,,,
1003,04/03/20 10:00:00 PM,11.334,,,,,
1004,04/03/20 10:05:00 PM,11.334,,,,,
1005,04/03/20 10:10:00 PM,11.334,,,,,
1006,04/03/20 10:15:00 PM,11.334,,,,,
1007,04/03/20 10:20:00 PM,11.334,,,,,
1008,04/03/20 10:25:00 PM,11.334,,,,,
1009,04/03/20 10:30:00 PM,11.334,,,,,
1010,04/03/20 10:35:00 PM,11.334,,,,,
1011,04/03/20 10:40:00 PM,11.334,,,,,
1012,04/03/20 10:45:00 PM,11.334,,,,,
1013,04/03/20 10:50:00 PM,11.334,,,,,
1014,04/03/20 10:55:00 PM,11.334,,,,,
1015,04/03/20 11:00:00 PM,11.334,,,,,
1016,04/03/20 11:05:00 PM,11.334,,,,,
1017,04/03/20 11:10:00 PM,11.334,,,,,
1018,04/03/20 11:15:00 PM,11.334,,,,,
1019,04/03/20 11:20:00 PM,11.334,,,,,
1020,04/03/20 11:25:00 PM,11.334,,,,,
1021,04/03/20 11:30:00 PM,11.334,,,,,
1022,04/03/20 11:35:00 PM,11.236,,,,,
1023,04/03/20 11:40:00 PM,11.334,,,,,
1024,04/03/20 11:45:00 PM,11.334,,,,,
1025,04/03/20 11:50:00 PM,11.334,,,,,
1026,04/03/20 11:55:00 PM,11.334,,,,,
1027,04/04/20 12:00:00 AM,11.334,,,,,
1028,04/04/20 12:05:00 AM,11.334,,,,,
1029,04/04/20 12:10:00 AM,11.334,,,,,
1030,04/04/20 12:15:00 AM,11.334,,,,,
1031,04/04/20 12:20:00 AM,11.334,,,,,
1032,04/04/20 12:25:00 AM,11.334,,,,,
1033,04/04/20 12:30:00 AM,11.334,,,,,
1034,04/04/20 12:35:00 AM,11.236,,,,,
1035,04/04/20 12:40:00 AM,11.334,,,,,
1036,04/04/20 12:45:00 AM,11.334,,,,,
1037,04/04/20 12:50:00 AM,11.334,,,,,
1038,04/04/20 12:55:00 AM,11.334,,,,,
1039,04/04/20 01:00:00 AM,11.236,,,,,
1040,04/04/20 01:05:00 AM,11.334,,,,,
1041,04/04/20 01:10:00 AM,11.334,,,,,
1042,04/04/20 01:15:00 AM,11.334,,,,,
1043,04/04/20 01:20:00 AM,11.236,,,,,
1044,04/04/20 01:25:00 AM,11.236,,,,,
1045,04/04/20 01:30:00 AM,11.334,,,,,
1046,04/04/20 01:35:00 AM,11.236,,,,,
1047,04/04/20 01:40:00 AM,11.236,,,,,
1048,04/04/20 01:45:00 AM,11.236,,,,,
1049,04/04/20 01:50:00 AM,11.334,,,,,
1050,04/04/20 01:55:00 AM,11.236,,,,,
1051,04/04/20 02:00:00 AM,11.334,,,,,
1052,04/04/20 02:05:00 AM,11.236,,,,,
1053,04/04/20 02:10:00 AM,11.236,,,,,
1054,04/04/20 02:15:00 AM,11.236,,,,,
1055,04/04/20 02:20:00 AM,11.236,,,,,
1056,04/04/20 02:25:00 AM,11.334,,,,,
